IDCNTRY,IDBOOK,IDSCHOOL,IDCLASS,IDSTUD,ME62271,ME62152,ME62215,ME62143,ME62230,ME62095,ME62076,ME62030,ME62171,ME62301,ME62194,ME62344,ME62320,ME62296,ME62271_S,ME62152_S,ME62215_S,ME62143_S,ME62230_S,ME62095_S,ME62076_S,ME62030_S,ME62171_S,ME62301_S,ME62194_S,ME62344_S,ME62320_S,ME62296_S,BSBG01,BSBGHER,BSBGSSB,BSBGSB,BSBGSLM,BSBGICM,BSBGDML,BSBGSCM,BSBGSVM,BSBGSEC,BSBG01_Z,BSBGHER_Z,BSBGSSB_Z,BSBGSB_Z,BSBGSLM_Z,BSBGICM_Z,BSBGDML_Z,BSBGSCM_Z,BSBGSVM_Z,BSBGSEC_Z
158,11,5186,518609,51860911,0,1,1,1,1,1,1,1,1,1,1,0,1,1,32.875,53.952,68.231,20.096,36.58,23.276,36.193,26.079,18.506,51.288,33.344,104.953,39.618,45.38,2,10.23835,8.89725,11.18784,9.86638,8.24029,11.10343,11.12082,12.04145,9.52551,1,-0.081221325,-0.200345413,0.103781045,0.355820286,-0.778626671,0.268014032,0.849469279,2.057807396,0.510583319
158,10,5186,518609,51860926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54.432,131.057,152.576,43.632,40.62,46.316,43.809,97.045,15.05,137.134,51.842,46.376,142.195,70.772,1,9.03613,8.89725,11.18784,10.67004,8.51896,10.31153,10.59469,8.34615,5.9732,0,-0.829074944,-0.200345413,0.103781045,0.796661067,-0.637795019,-0.115992741,0.62211325,0.064473505,-1.267976096
158,11,5186,518609,51860927,0,1,1,0,1,0,1,0,0,1,1,1,0,0,39.904,109.591,326.545,75.528,43.632,64.984,29.808,63.264,21.456,142.856,120.496,71.208,64.216,43.328,2,6.52207,8.89725,10.41803,8.94763,7.85363,9.99445,9.22591,7.10653,8.09086,1,-2.392972459,-0.200345413,-0.318178245,-0.148152125,-0.974033305,-0.269750624,0.030623723,-0.604207402,-0.207712738
158,10,5187,518707,51870714,1,1,1,1,1,1,1,1,1,0,1,0,1,1,11.513,37.628,57.597,74.359,11.948,26.197,13.556,77.351,9.855,24.7,41.119,81.247,22.64,145.783,2,12.25657,6.73999,9.05015,8.76139,10.92487,12.25252,7.34181,7.91135,8.52147,1,1.174233693,-1.456582658,-1.067960234,-0.250312475,0.578081393,0.825228759,-0.783550518,-0.170068095,0.007883725
158,11,5187,518707,51870715,0,0,1,0,1,1,1,1,1,0,1,1,1,1,14.616,32.642,130.94,74.132,39.454,47.434,35.312,59.967,13.782,46.763,31.909,29.173,36.384,52.932,1,13.51543,8.89725,9.56975,8.37412,11.65115,11.10343,9.89515,6.90631,10.1686,0,1.957320822,-0.200345413,-0.783149635,-0.462746103,0.945122022,0.268014032,0.319821733,-0.712210896,0.8325636
158,10,5188,518816,51881603,1,1,0,0,1,1,1,1,0,1,1,0,0,1,18.12,23.921,29.167,16.311,13.585,39.664,18.904,46.144,10.792,120.512,158.849,31.727,17.192,44.369,1,10.84499,8.08091,9.05015,10.89898,13.01885,9.99445,12.59517,7.50425,6.44721,0,0.29614548,-0.675724696,-1.067960234,0.922244135,1.636317524,-0.269750624,1.486578664,-0.389667648,-1.030650258
158,11,5188,518816,51881604,1,1,0,1,1,1,1,1,1,0,1,1,1,1,49.091,94.975,94.976,58.29,24.11,65.32,22.095,64.481,98.369,73.318,86.841,43.353,87.864,72.767,1,12.25657,10.00496,9.56975,8.76139,10.92487,11.10343,10.59469,10.34734,8.09086,0,1.174233693,0.444707367,-0.783149635,-0.250312475,0.578081393,0.268014032,0.62211325,1.143963628,-0.207712738
158,10,5188,518816,51881619,1,1,0,1,1,1,1,1,0,1,1,0,1,1,24.586,69.423,140.889,151.486,19.921,32.639,54.304,29.992,14.872,75.128,44.952,44.457,31.464,68.776,2,10.84499,8.46096,10.41803,9.4964,11.65115,12.25252,10.59469,7.50425,12.56518,1,0.29614548,-0.454410175,-0.318178245,0.152870939,0.945122022,0.825228759,0.62211325,-0.389667648,2.032475748
158,11,5188,518816,51881620,0,0,1,0,1,1,1,0,1,1,1,0,1,1,46.871,93.75,101.922,101.336,47.264,80.446,20.104,55.377,23.849,88.343,65.208,58.697,57.046,109.977,2,13.30161,5.90263,7.74978,8.94763,6.80608,10.67499,8.99736,8.34615,12.56518,1,1.824311838,-1.944202519,-1.780737675,-0.148152125,-1.503434378,0.060255651,-0.068139359,0.064473505,2.032475748
158,10,5189,518906,51890605,1,1,0,0,0,0,1,0,1,0,1,1,0,0,43.616,53.446,87.011,54.011,9.356,55.254,21.259,23.296,20.159,17.119,79.282,70.247,7.685,41.439,2,11.19079,7.08155,12.93734,8.76139,8.82274,14.67371,9.22591,7.50425,12.56518,1,0.511254014,-1.257682019,1.062742058,-0.250312475,-0.484273509,1.99930801,0.030623723,-0.389667648,2.032475748
158,11,5189,518906,51890606,1,1,0,1,1,1,1,1,1,1,1,1,1,1,21.366,43.334,77.567,44.097,19.577,24.922,33.303,27.15,20.015,43.154,35.767,29.68,35.191,96.8,2,12.04797,11.62252,10.41803,12.72711,11.65115,8.95449,11.75008,9.98068,8.99128,1,1.044471865,1.386661104,-0.318178245,1.925049123,0.945122022,-0.774046222,1.121390771,0.946178386,0.24310672
158,10,5189,518906,51890621,1,0,0,1,1,1,1,1,0,0,1,0,0,1,59.9,44.154,69.541,59.936,20.297,77.951,24.761,48.815,14.965,30.225,39.264,28.515,24.216,41.656,2,9.03613,7.08155,9.56975,8.57095,8.24029,10.67499,8.25602,8.12441,11.02143,1,-0.829074944,-1.257682019,-0.783149635,-0.354776699,-0.778626671,0.060255651,-0.388493869,-0.055138395,1.259555846
158,11,5189,518906,51890622,1,0,1,1,0,1,1,1,1,1,1,1,1,1,33.759,37.144,160.2,37.459,19.075,43.826,30.479,64.336,13.932,39.036,49.887,77.657,38.912,72.652,2,12.25657,8.08091,8.84686,9.13133,10.92487,8.95449,9.6723,10.34734,8.09086,1,1.174233693,-0.675724696,-1.179390462,-0.04738507,0.578081393,-0.774046222,0.223521786,1.143963628,-0.207712738
158,10,5190,519015,51901506,1,1,1,1,1,1,1,0,1,1,1,1,1,1,15.863,19.823,151.019,55.449,10.119,71.929,20.423,72.017,37.559,65.328,40.472,42.112,63.752,38.504,2,10.84499,10.00496,8.09367,13.84849,11.65115,7.82995,12.59517,9.08085,9.38324,1,0.29614548,0.444707367,-1.592239759,2.540172477,0.945122022,-1.319356206,1.486578664,0.460788394,0.439352022
158,11,5190,519015,51901507,1,1,1,1,1,1,1,0,0,1,1,1,1,1,9.647,27.871,72.536,16.088,29.041,57.368,26.423,39.399,12.137,33.799,25.17,33.199,39.897,49.703,2,13.51543,10.70956,9.28593,10.25252,8.82274,10.67499,10.12116,9.65438,6.87554,1,1.957320822,0.855017095,-0.938721121,0.567634062,-0.484273509,0.060255651,0.417487207,0.770164301,-0.816195338
158,10,5190,519015,51901522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.786,63.864,124.667,33.302,22.55,31.249,26.583,48.265,19.399,62.679,47.057,80.848,55.465,52.862,1,10.84499,8.89725,9.28593,10.05658,9.15605,11.61733,8.76168,8.12441,4.65316,0,0.29614548,-0.200345413,-0.938721121,0.46015286,-0.315828402,0.517213527,-0.16998352,-0.055138395,-1.928889577
158,11,5190,519015,51901523,0,0,0,0,0,0,1,1,1,0,1,1,0,0,12.383,47.648,55.36,76.191,34.193,32.432,11.879,27.233,11.663,10.072,32.881,27.32,20.128,76.478,1,10.23835,8.46096,8.84686,8.94763,8.24029,9.71101,5.41695,8.12441,8.09086,0,-0.081221325,-0.454410175,-1.179390462,-0.148152125,-0.778626671,-0.407195857,-1.615338337,-0.055138395,-0.207712738
158,11,5191,519104,51910401,1,1,0,1,1,1,1,1,0,1,1,1,1,1,49.305,61.869,170.589,61.129,42.99,32.728,45.685,34.328,19.184,86.33,64.243,61.956,117.98,59.534,2,11.19079,9.40801,12.93734,13.84849,13.01885,9.38421,11.75008,11.3019,9.52551,1,0.511254014,0.097085465,1.062742058,2.540172477,1.636317524,-0.565667145,1.121390771,1.6588763,0.510583319
158,10,5191,519104,51910416,1,0,0,0,0,0,1,0,0,0,0,0,0,0,23.344,47.873,44.415,23.056,16.856,43.504,10.864,22.208,14.319,20.321,67.572,42.682,20.426,42.969,1,6.52207,8.89725,8.50552,5.09484,10.38389,10.31153,5.90622,5.39638,5.41269,0,-2.392972459,-0.200345413,-1.366490635,-2.261566942,0.304685954,-0.115992741,-1.403910583,-1.526703533,-1.548610482
158,11,5191,519104,51910417,0,0,0,0,0,0,1,1,1,0,0,0,0,0,44.173,125.385,310.292,51.882,60.177,27.515,169.468,82.207,13.024,39.896,81.128,108.824,65.961,102.5,1,10.23835,10.70956,8.84686,9.4964,10.92487,9.71101,8.76168,6.90631,11.02143,0,-0.081221325,0.855017095,-1.179390462,0.152870939,0.578081393,-0.407195857,-0.16998352,-0.712210896,1.259555846
158,10,5192,519214,51921401,1,1,1,1,1,1,1,1,1,1,1,0,1,1,15.262,49.147,88.125,47.984,54.881,22.144,55.687,69.786,21.119,42.944,77.479,33.608,60.656,71.323,1,12.25657,11.62252,12.93734,8.94763,10.38389,10.31153,7.97991,8.34615,9.52551,0,1.174233693,1.386661104,1.062742058,-0.148152125,0.304685954,-0.115992741,-0.507809006,0.064473505,0.510583319
158,11,5192,519214,51921402,1,1,1,0,1,1,1,1,1,1,1,1,1,1,29.1,68.431,177.224,216.511,26.592,39.688,28.072,63.026,15.734,56.648,158.576,40.12,45.017,90.023,1,10.23835,9.40801,12.93734,8.94763,11.65115,13.1082,7.34181,7.50425,7.68313,0,-0.081221325,0.097085465,1.062742058,-0.148152125,0.945122022,1.240163619,-0.783550518,-0.389667648,-0.411853714
158,10,5192,519214,51921417,1,1,1,1,1,1,1,0,0,1,1,1,1,1,11.207,24.962,121.094,106.729,14.927,35.193,16.273,78.437,66.712,47.697,43.586,95.774,23.552,165.009,2,13.51543,3.9244,7.25088,10.67004,8.24029,7.41866,10.84951,7.91135,7.68313,1,1.957320822,-3.096185222,-2.054201893,0.796661067,-0.778626671,-1.518798238,0.732228361,-0.170068095,-0.411853714
158,11,5192,519214,51921418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.315,19.311,84.093,25.979,13.258,27.151,16.168,50.586,9.231,27.63,30.681,97.24,48.375,109.105,2,10.23835,8.46096,10.41803,10.89898,13.01885,9.99445,11.41779,10.34734,11.02143,1,-0.081221325,-0.454410175,-0.318178245,0.922244135,1.636317524,-0.269750624,0.977798627,1.143963628,1.259555846
158,10,5193,519304,51930403,1,1,1,1,0,1,1,1,1,1,1,1,1,1,27.552,47.225,108.553,24.408,29.512,36.728,17.039,49.44,10.28,46.045,38.841,32.357,51.469,45.688,2,12.25657,10.70956,12.93734,7.13627,8.51896,13.1082,5.04751,9.65438,9.52551,1,1.174233693,0.855017095,1.062742058,-1.141758074,-0.637795019,1.240163619,-1.774984073,0.770164301,0.510583319
158,11,5193,519304,51930404,1,1,1,1,1,1,1,0,1,1,1,1,1,1,49.988,80.686,189.185,64.16,84.216,37.825,31.896,38.799,34.643,84.405,72.36,52.106,88.269,85.667,2,9.64761,8.46096,12.93734,7.13627,8.51896,11.10343,6.07887,7.10653,6.11274,1,-0.448697366,-0.454410175,1.062742058,-1.141758074,-0.637795019,0.268014032,-1.329303512,-0.604207402,-1.198111647
158,10,5193,519304,51930419,0,0,0,0,1,0,1,1,0,0,1,0,0,1,141.3,72.68,118.28,131.944,5.209,4.639,13.944,31.576,12.904,23.32,134.401,21.8,9.631,34.744,1,12.25657,10.70956,8.35784,6.74882,13.01885,11.61733,8.99736,7.50425,7.68313,0,1.174233693,0.855017095,-1.447439113,-1.354290439,1.636317524,0.517213527,-0.068139359,-0.389667648,-0.411853714
158,11,5193,519304,51930420,0,1,0,1,0,1,1,1,1,1,1,0,1,0,18.088,56.367,106.553,155.984,31.432,29.672,18.153,36.911,45.432,64.896,43.695,52.408,25.024,73.828,1,10.23835,8.89725,12.93734,6.198,9.92675,13.1082,3.27793,8.12441,8.09086,0,-0.081221325,-0.200345413,1.062742058,-1.656438012,0.073660794,1.240163619,-2.539670902,-0.055138395,-0.207712738
158,10,5194,519407,51940702,1,0,1,1,0,0,1,1,0,0,1,1,1,1,21.193,52.622,212.004,141.78,38.96,56.92,21.455,35.664,12.104,64.36,69.762,26.917,60.255,57.303,2,10.23835,7.40784,10.41803,9.86638,10.92487,10.67499,11.12082,9.98068,10.1686,1,-0.081221325,-1.067673559,-0.318178245,0.355820286,0.578081393,0.060255651,0.849469279,0.946178386,0.8325636
158,11,5194,519407,51940703,0,0,1,1,1,1,1,1,1,0,1,1,1,1,5.75,52.488,113.096,85.36,12.624,37.763,13.774,110.071,12.624,32.176,31.632,20.238,56.067,76.584,2,10.84499,8.46096,9.92809,8.76139,11.65115,12.25252,12.13375,9.65438,5.9732,1,0.29614548,-0.454410175,-0.586731179,-0.250312475,0.945122022,0.825228759,1.287185703,0.770164301,-1.267976096
158,10,5194,519407,51940718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35.449,47.262,88.312,28.183,22.61,91.57,14.213,66.993,8.872,58.498,50.381,65.408,58.999,94.802,1,9.64761,9.40801,9.56975,11.75478,11.65115,12.25252,12.59517,9.65438,9.52551,0,-0.448697366,0.097085465,-0.783149635,1.391685864,0.945122022,0.825228759,1.486578664,0.770164301,0.510583319
158,11,5194,519407,51940719,1,1,0,1,1,1,1,1,1,0,1,1,0,1,20.066,30.136,103.431,29.296,18.249,37.752,21.712,33.12,13.487,27.92,32.264,117.389,72.964,63.496,1,10.23835,8.89725,10.41803,9.13133,8.82274,10.67499,8.99736,6.90631,9.52551,0,-0.081221325,-0.200345413,-0.318178245,-0.04738507,-0.484273509,0.060255651,-0.068139359,-0.712210896,0.510583319
158,10,5195,519507,51950705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.738,61.378,176.263,36.012,50.49,46.762,20.97,74.949,17.241,83.856,48.311,68.265,77.476,41.452,2,10.26525,8.46096,10.41803,11.75478,9.52219,9.99445,11.75008,9.35676,8.09086,1,-0.064487896,-0.454410175,-0.318178245,1.391685864,-0.130791975,-0.269750624,1.121390771,0.609620899,-0.207712738
158,11,5195,519507,51950706,1,1,0,1,1,1,1,1,1,1,1,1,1,1,58.955,83.576,93.326,168.642,121.64,45.886,30.089,95.873,20.876,63.559,67.873,79.559,103.408,114.618,1,12.25657,8.46096,9.56975,10.67004,9.52219,10.67499,12.13375,8.82228,12.56518,0,1.174233693,-0.454410175,-0.783149635,0.796661067,-0.130791975,0.060255651,1.287185703,0.321309504,2.032475748
158,10,5195,519507,51950721,1,1,1,0,1,1,1,1,1,0,1,1,1,0,22.01,61.519,196.476,40.851,38.637,28.454,22.956,49.302,9.221,63.56,43.055,59.726,66.189,45.199,1,13.51543,8.46096,9.56975,9.31385,8.82274,9.45061,9.6723,7.70526,8.09086,0,1.957320822,-0.454410175,-0.783149635,0.052734706,-0.484273509,-0.533468573,0.223521786,-0.281238009,-0.207712738
158,11,5195,519507,51950722,1,1,1,1,1,1,1,1,0,1,1,1,1,1,72.914,62.734,94.96,16.843,16.474,32.188,25.399,37.444,24.494,86.568,35.835,28.46,42.797,40.535,2,10.23835,9.40801,12.93734,13.84849,13.01885,11.61733,15.85188,13.48293,7.28369,1,-0.081221325,0.097085465,1.062742058,2.540172477,1.636317524,0.517213527,2.893897487,2.835376453,-0.611844078
158,10,5196,519601,51960101,0,1,0,0,0,0,1,1,1,1,1,0,0,0,30.416,74.528,411.344,58.191,61.039,28.336,28.63,63.907,36.472,47.976,53.295,36.788,29.08,105.059,2,10.26525,6.36071,11.18784,5.09484,10.38389,9.99445,5.90622,6.7011,8.52147,1,-0.064487896,-1.677448786,0.103781045,-2.261566942,0.304685954,-0.269750624,-1.403910583,-0.822906117,0.007883725
158,11,5196,519601,51960102,0,1,1,1,0,1,1,1,1,1,1,0,0,0,36.349,28.685,230.209,42.657,51.256,56.134,40.993,49.296,18,47.414,61.584,77.528,90.191,76.767,2,11.48712,6.36071,11.18784,7.13627,9.52219,11.61733,8.51577,10.77308,7.68313,1,0.695589213,-1.677448786,0.103781045,-1.141758074,-0.130791975,0.517213527,-0.276248362,1.373618045,-0.411853714
158,10,5196,519601,51960117,0,1,0,1,0,1,1,1,0,0,1,0,0,1,71.184,43.287,130.017,45.981,40.262,47.054,34.97,79.486,32.733,46.838,53.016,92.085,126.601,141.562,1,9.64761,10.00496,9.92809,9.13133,8.51896,10.31153,7.97991,8.82228,5.9732,0,-0.448697366,0.444707367,-0.586731179,-0.04738507,-0.637795019,-0.115992741,-0.507809006,0.321309504,-1.267976096
158,11,5196,519601,51960118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.368,59.198,206.013,29.735,29.852,62.902,22.889,158.603,90.603,67.445,44.217,48.01,49.779,102.887,1,12.25657,8.89725,10.41803,9.31385,8.51896,11.61733,9.6723,7.70526,8.52147,0,1.174233693,-0.200345413,-0.318178245,0.052734706,-0.637795019,0.517213527,0.223521786,-0.281238009,0.007883725
158,10,5197,519701,51970104,1,1,1,1,1,1,1,1,0,0,1,0,1,1,15.009,42.985,65.391,46.861,14.114,23.63,27.236,35.679,28.225,36.975,47.368,77.176,98.313,128.527,2,9.64761,8.89725,9.28593,10.89898,8.82274,11.10343,11.41779,7.30474,12.56518,1,-0.448697366,-0.200345413,-0.938721121,0.922244135,-0.484273509,0.268014032,0.977798627,-0.497288151,2.032475748
158,11,5197,519701,51970105,0,0,0,0,1,1,1,0,1,1,0,0,0,1,75.353,25.656,104.183,81.898,9.439,29.816,20.976,29.905,19.815,57.6,94.264,21.6,80.792,66.424,2,13.51543,9.40801,9.56975,8.94763,8.82274,5.56633,8.76168,6.90631,12.56518,1,1.957320822,0.097085465,-0.783149635,-0.148152125,-0.484273509,-2.417026885,-0.16998352,-0.712210896,2.032475748
158,11,5197,519701,51970121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.643,67.845,73.521,41.272,26.686,35.703,19.176,67.224,31.824,60.774,52.497,37.72,137.482,67.608,1,10.26525,7.73555,9.92809,12.72711,9.15605,5.56633,13.19086,9.16478,11.02143,0,-0.064487896,-0.87683819,-0.586731179,1.925049123,-0.315828402,-2.417026885,1.743993586,0.506062259,1.259555846
158,11,5198,519820,51982001,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8.625,31.19,62.92,38.577,9.783,25.368,12.441,38.896,15.264,47.968,46.185,23.903,28.433,73.737,1,12.25657,8.46096,9.56975,8.76139,7.98224,12.25252,9.45004,8.12441,8.52147,0,1.174233693,-0.454410175,-0.783149635,-0.250312475,-0.909037579,0.825228759,0.127476795,-0.055138395,0.007883725
158,10,5198,519820,51982016,1,1,1,1,1,1,1,0,1,1,1,0,1,1,17.36,34.321,14.512,26.497,30.601,12.054,9.375,14.802,22.726,83.458,17.24,14.64,15.047,25.657,1,11.19079,8.46096,9.92809,5.09484,6.55198,5.56633,9.89515,5.72855,6.87554,0,0.511254014,-0.454410175,-0.586731179,-2.261566942,-1.631849072,-2.417026885,0.319821733,-1.347523029,-0.816195338
158,11,5198,519820,51982017,1,1,1,1,1,1,1,0,1,0,1,0,1,1,14.206,36.055,76.448,14.321,16.208,39.607,15.145,39.799,9.338,45.678,65.512,41.977,43.472,130.376,1,12.25657,9.40801,12.93734,8.37412,8.24029,9.45061,7.97991,6.7011,8.52147,0,1.174233693,0.097085465,1.062742058,-0.462746103,-0.778626671,-0.533468573,-0.507809006,-0.822906117,0.007883725
158,10,5198,519820,51982032,1,1,1,0,1,1,1,1,1,0,1,1,1,1,14.464,24.601,120.921,53.6,23.743,24.744,15.984,21.479,36.073,13.512,22.329,34.592,12.672,22.559,1,10.84499,10.00496,8.50552,6.198,8.82274,5.56633,6.49606,8.12441,10.1686,0,0.29614548,0.444707367,-1.366490635,-1.656438012,-0.484273509,-2.417026885,-1.149023616,-0.055138395,0.8325636
158,11,5198,519820,51982033,1,1,1,1,1,0,1,1,1,0,1,1,1,1,8.585,25.976,82.424,24.321,19.023,54.449,14.713,28.623,10.528,48.848,101.951,19.913,161.761,83.072,2,10.84499,8.46096,8.35784,10.89898,8.82274,8.70559,7.34181,13.48293,7.68313,1,0.29614548,-0.454410175,-1.447439113,0.922244135,-0.484273509,-0.894742377,-0.783550518,2.835376453,-0.411853714
158,10,5200,520004,52000412,0,0,0,1,1,0,0,1,1,1,1,1,1,1,41.05,55.663,215.187,96.526,37.962,26.383,40.303,84.233,42.177,51.838,79.633,97.471,40.84,76.179,1,9.03613,10.00496,8.50552,8.57095,7.98224,9.45061,8.25602,7.30474,6.44721,0,-0.829074944,0.444707367,-1.366490635,-0.354776699,-0.909037579,-0.533468573,-0.388493869,-0.497288151,-1.030650258
158,11,5200,520004,52000413,0,1,0,0,1,1,1,1,1,1,1,1,1,1,93.952,60.064,130.064,164.056,37,62.648,70.289,44.48,17.007,74.577,74.737,70.679,59.417,81.302,1,9.64761,10.70956,12.93734,8.57095,8.82274,11.29857,8.76168,7.30474,8.99128,0,-0.448697366,0.855017095,1.062742058,-0.354776699,-0.484273509,0.362640982,-0.16998352,-0.497288151,0.24310672
158,10,5201,520103,52010309,1,1,1,1,0,1,1,1,1,1,1,1,1,1,20.184,33.816,51.167,34.026,38.918,36.977,52.047,95.071,49.841,125.823,39.153,51.512,83.618,80.702,2,13.51543,8.89725,9.56975,9.68014,9.52219,8.95449,12.13375,8.34615,12.56518,1,1.957320822,-0.200345413,-0.783149635,0.253659936,-0.130791975,-0.774046222,1.287185703,0.064473505,2.032475748
158,11,5201,520103,52010310,0,1,1,0,1,0,1,1,0,0,0,0,0,0,9.59,26.764,124.065,25.512,43.7,24.351,24.697,31.648,19.936,15.071,60.872,43.41,29.679,90.946,2,12.04797,8.46096,12.93734,8.16805,10.92487,9.19981,8.25602,8.82228,7.68313,1,1.044471865,-0.454410175,1.062742058,-0.575784029,0.578081393,-0.655086073,-0.388493869,0.321309504,-0.411853714
158,10,5201,520103,52010325,0,1,0,0,0,1,1,1,1,1,1,1,0,0,30.622,38.968,124.016,75.848,67.855,25.376,15.736,113.679,23.679,70.33,177.416,101.015,107.489,75.245,1,7.34568,9.40801,12.93734,7.13627,13.01885,9.71101,7.34181,8.34615,6.87554,0,-1.88063718,0.097085465,1.062742058,-1.141758074,1.636317524,-0.407195857,-0.783550518,0.064473505,-0.816195338
158,11,5201,520103,52010326,1,0,0,1,1,1,1,1,1,0,1,1,1,1,32.313,26.612,91.059,42.656,33.224,17.544,14.944,32.36,14.16,57.304,41.168,30.537,36.8,64.767,1,11.48712,10.70956,10.41803,9.86638,9.15605,9.99445,10.59469,7.50425,10.1686,0,0.695589213,0.855017095,-0.318178245,0.355820286,-0.315828402,-0.269750624,0.62211325,-0.389667648,0.8325636
158,10,5202,520208,52020808,1,1,0,0,0,0,1,0,1,0,1,0,0,0,140.965,95.354,58.148,74.785,31.225,26.712,24.385,24.902,32.051,16.438,70.202,57.324,41.724,161.425,2,9.03613,5.90263,12.93734,8.76139,9.52219,11.61733,7.678,7.30474,4.65316,1,-0.829074944,-1.944202519,1.062742058,-0.250312475,-0.130791975,0.517213527,-0.638273071,-0.497288151,-1.928889577
158,11,5202,520208,52020809,1,1,1,0,0,1,1,1,1,1,1,1,1,0,17.599,92.789,250.172,45.521,85.663,38.111,49.425,127.742,38,50.12,62.384,33.793,31.03,107.254,2,10.23835,8.89725,11.18784,9.86638,8.82274,12.25252,9.89515,8.34615,7.28369,1,-0.081221325,-0.200345413,0.103781045,0.355820286,-0.484273509,0.825228759,0.319821733,0.064473505,-0.611844078
158,10,5202,520208,52020824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.2,89.62,185.438,44.947,17.092,44.841,19.626,64.856,11.646,68.131,89.526,30.66,36.773,66.819,1,9.64761,8.08091,9.05015,8.94763,8.24029,10.67499,8.25602,6.90631,8.09086,0,-0.448697366,-0.675724696,-1.067960234,-0.148152125,-0.778626671,0.060255651,-0.388493869,-0.712210896,-0.207712738
158,11,5202,520208,52020825,0,0,1,0,0,0,1,0,1,1,1,0,1,0,76.315,134.079,290.813,99.384,41.277,202.29,15.763,73.838,35.38,54.609,46.206,88.059,41.883,108.689,1,10.23835,11.62252,9.92809,6.198,7.73983,11.61733,3.27793,6.01079,12.56518,0,-0.081221325,1.386661104,-0.586731179,-1.656438012,-1.03154449,0.517213527,-2.539670902,-1.19527597,2.032475748
158,10,5203,520305,52030503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.24,35.105,119.551,35.896,28.905,50.854,16.357,58.911,11.061,33.072,37.048,51.448,84.147,69.375,2,10.23835,7.73555,12.93734,9.86638,9.92675,14.67371,10.84951,7.50425,8.09086,1,-0.081221325,-0.87683819,1.062742058,0.355820286,0.073660794,1.99930801,0.732228361,-0.389667648,-0.207712738
158,11,5203,520305,52030504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.301,23.511,136.031,29.586,27.809,59.496,27.023,91.934,39.999,93.126,72.979,56.624,48.6,88.727,2,7.56439,8.89725,7.74978,9.4964,10.38389,12.25252,9.6723,7.30474,7.28369,1,-1.744586319,-0.200345413,-1.780737675,0.152870939,0.304685954,0.825228759,0.223521786,-0.497288151,-0.611844078
158,11,5203,520305,52030520,0,1,0,0,1,1,0,1,1,1,1,1,1,1,32.871,73.763,168.972,100.888,47.435,45.505,80.434,46.405,47.511,86.146,86.581,77.333,178.898,60.895,1,11.48712,10.00496,12.93734,9.68014,13.01885,12.25252,8.51577,9.81365,9.52551,0,0.695589213,0.444707367,1.062742058,0.253659936,1.636317524,0.825228759,-0.276248362,0.856078378,0.510583319
158,10,5204,520405,52040505,1,0,0,0,0,0,0,0,0,0,1,0,0,0,86.877,33.856,35.119,62.64,64.952,23.08,22.736,80.332,22.501,67.944,86.151,24.065,197.264,35.05,2,11.48712,11.62252,10.41803,7.13627,11.65115,5.56633,6.95612,9.98068,9.52551,1,0.695589213,1.386661104,-0.318178245,-1.141758074,0.945122022,-2.417026885,-0.95021835,0.946178386,0.510583319
158,11,5204,520405,52040506,0,0,0,0,1,1,1,0,0,0,1,1,1,0,66.98,77.685,120.352,36.695,20.481,65.072,12.36,24.647,17.265,80.984,46.456,63.296,93.479,97.277,2,10.23835,13.27199,12.93734,10.67004,13.01885,9.45061,10.84951,7.50425,7.68313,1,-0.081221325,2.347196992,1.062742058,0.796661067,1.636317524,-0.533468573,0.732228361,-0.389667648,-0.411853714
158,11,5204,520405,52040522,1,1,1,1,1,1,1,1,1,0,1,1,1,1,23.463,135.916,133.692,44.944,17.304,57.544,38.772,85.18,27.505,69.64,48.865,53.536,72.655,169.627,1,12.25657,10.00496,8.84686,9.68014,8.82274,5.56633,9.89515,7.91135,9.52551,0,1.174233693,0.444707367,-1.179390462,0.253659936,-0.484273509,-2.417026885,0.319821733,-0.170068095,0.510583319
158,10,5205,520501,52050106,1,1,1,1,1,1,1,1,1,0,1,1,1,1,12.384,48.598,110.354,17.968,16.192,40.32,19.212,60.046,60.834,43.109,55.152,30.253,34.86,107.143,2,10.23835,10.70956,12.93734,11.75478,13.01885,11.10343,10.12116,8.34615,6.87554,1,-0.081221325,0.855017095,1.062742058,1.391685864,1.636317524,0.268014032,0.417487207,0.064473505,-0.816195338
